date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-10-18,sh.000001,3094.9272,3099.9182,3074.2162,3080.9574,3084.9423,24563475700,326002905366.0000,3,0.596911,1,-0.129173,0
2022-10-19,sh.000001,3073.2616,3081.3903,3044.3777,3044.3777,3080.9574,23089531000,313108348652.4000,3,0.561085,1,-1.187284,0
2022-10-20,sh.000001,3029.3028,3070.2648,3013.6929,3035.0504,3044.3777,24473614500,340091337759.5000,3,0.594684,1,-0.306378,0
2022-10-21,sh.000001,3038.0358,3055.4157,3026.9603,3038.9291,3035.0504,24525412200,315110985796.8000,3,0.000000,1,0.127797,0
2022-10-24,sh.000001,3034.7458,3064.4211,2965.1675,2977.5554,3038.9291,29808535600,394725942512.6000,3,0.724249,1,-2.019583,0
2022-10-25,sh.000001,2969.1560,3001.7150,2944.2607,2976.2830,2977.5554,25555416000,337519280757.3000,3,0.620872,1,-0.042733,0
2022-10-26,sh.000001,2977.5643,3028.3478,2977.5643,2999.5036,2976.2830,26868949200,372845274629.2000,3,0.652728,1,0.780188,0
2022-10-27,sh.000001,3005.0373,3017.2629,2981.6889,2982.9029,2999.5036,26560825400,381330371123.0000,3,0.645076,1,-0.553448,0
2022-10-28,sh.000001,2967.0221,2974.2360,2908.9831,2915.9257,2982.9029,29253130800,385261361877.7000,3,0.710334,1,-2.245370,0
2022-10-31,sh.000001,2893.1962,2926.0150,2885.0894,2893.4829,2915.9257,30199420300,396654162133.5000,3,0.733175,1,-0.769663,0
2022-11-01,sh.000001,2899.4985,2969.1995,2896.7572,2969.1995,2893.4829,31980957800,431015902874.1000,3,0.776409,1,2.616798,0
2022-11-02,sh.000001,2960.6465,3019.0486,2954.9478,3003.3699,2969.1995,32507824800,457581522044.7000,3,0.789141,1,1.150829,0
2022-11-03,sh.000001,2981.2038,3003.7207,2977.7162,2997.8057,3003.3699,25934856700,370653283763.4000,3,0.629579,1,-0.185265,0
2022-11-04,sh.000001,2996.9971,3081.5903,2996.9971,3070.7964,2997.8057,32980674000,458770093694.7000,3,0.800616,1,2.434804,0
2022-11-07,sh.000001,3062.8590,3088.1927,3054.4571,3077.8170,3070.7964,32056709700,424429131518.9000,3,0.778012,1,0.228625,0
2022-11-08,sh.000001,3077.3056,3078.2760,3047.4624,3064.4928,3077.8170,25652200700,338966942021.5000,3,0.622531,1,-0.432911,0
2022-11-09,sh.000001,3064.4633,3073.9183,3046.1881,3048.1676,3064.4928,23563732400,306860895708.1000,3,0.571841,1,-0.532721,0
2022-11-10,sh.000001,3031.6915,3047.9803,3022.8506,3036.1318,3048.1676,27037179800,335925917722.4000,3,0.656115,1,-0.394854,0
2022-11-11,sh.000001,3099.6500,3117.7419,3070.3007,3087.2926,3036.1318,40960453400,513784597274.3000,3,0.993951,1,1.685065,0
2022-11-14,sh.000001,3100.8669,3121.4056,3075.2152,3083.4013,3087.2926,36178821600,454546731409.1000,3,0.875868,1,-0.126042,0
2022-11-15,sh.000001,3081.1349,3135.5903,3074.4982,3134.0778,3083.4013,33147057700,446460007889.4000,3,0.802389,1,1.643526,0
2022-11-16,sh.000001,3133.6504,3145.7526,3115.3453,3119.9804,3134.0778,30342984400,386992905050.7000,3,0.734432,1,-0.449810,0
2022-11-17,sh.000001,3110.9649,3115.4351,3087.1737,3115.4347,3119.9804,28702840700,377900109272.6000,3,0.694704,1,-0.145696,0
2022-11-18,sh.000001,3116.7291,3126.7107,3096.8858,3097.2432,3115.4347,29995427600,389207386467.2000,3,0.725973,1,-0.583915,0
2022-11-21,sh.000001,3078.0569,3085.2426,3056.1703,3085.0444,3097.2432,25604554900,345025496474.6000,3,0.619662,1,-0.393860,0
2022-11-22,sh.000001,3084.2328,3118.1197,3076.3214,3088.9426,3085.0444,32756592700,374142821130.4000,3,0.792706,1,0.126358,0
2022-11-23,sh.000001,3084.7403,3108.2438,3075.3241,3096.9073,3088.9426,32615544900,356400844278.1000,3,0.789308,1,0.257846,0
2022-11-24,sh.000001,3104.0955,3113.2392,3084.8554,3089.3096,3096.9073,26748292800,308190185804.6000,3,0.647318,1,-0.245332,0
2022-11-25,sh.000001,3085.4611,3111.4214,3077.9671,3101.6932,3089.3096,31143197900,325426338447.2000,3,0.753635,1,0.400853,0
2022-11-28,sh.000001,3055.2899,3080.1843,3034.7045,3078.5485,3101.6932,30581128400,338549350774.8000,3,0.737672,1,-0.746196,0
2022-11-29,sh.000001,3096.1126,3152.0027,3096.1126,3149.7478,3078.5485,39144974800,439102619264.2000,3,0.944220,1,2.312756,0
2022-11-30,sh.000001,3141.3992,3158.5732,3137.3687,3151.3353,3149.7478,37271832100,404504379283.4000,3,0.899037,1,0.050401,0
2022-12-01,sh.000001,3187.9899,3198.4088,3164.5348,3165.4711,3151.3353,38701305600,462184974022.8000,3,0.932999,1,0.448565,0
2022-12-02,sh.000001,3160.5789,3170.8980,3149.8406,3156.1442,3165.4711,30781248400,366318678808.3000,3,0.742057,1,-0.294645,0
2022-12-05,sh.000001,3181.9155,3213.4395,3177.0642,3211.8144,3156.1442,44739843700,479203617373.5000,3,1.078531,1,1.763867,0
2022-12-06,sh.000001,3200.2750,3224.8220,3195.0788,3212.5334,3211.8144,37359029600,435248700179.1000,3,0.900563,1,0.022386,0
2022-12-07,sh.000001,3204.9352,3226.0817,3188.6705,3199.6194,3212.5334,35411307800,402146133137.5000,3,0.853599,1,-0.401988,0
2022-12-08,sh.000001,3196.0156,3206.7151,3187.2566,3197.3499,3199.6194,32096929400,364935622700.5000,3,0.773705,1,-0.070930,0
2022-12-09,sh.000001,3197.1183,3212.1059,3182.9068,3206.9502,3197.3499,37334320900,447750222046.8000,3,0.899922,1,0.300258,0
2022-12-12,sh.000001,3195.8680,3196.7247,3176.5752,3179.0417,3206.9502,33338179200,394919615249.5000,3,0.805823,1,-0.870250,0
2022-12-13,sh.000001,3179.4354,3187.2035,3171.4827,3176.3255,3179.0417,28582120000,333539763009.7000,3,0.690859,1,-0.085441,0
2022-12-14,sh.000001,3178.5542,3189.8350,3168.5925,3176.5253,3176.3255,26562356900,333950671128.2000,3,0.642009,1,0.006290,0
2022-12-15,sh.000001,3177.1995,3179.1000,3158.4515,3168.6478,3176.5253,24302333300,305204998562.4000,3,0.587359,1,-0.247991,0
2022-12-16,sh.000001,3156.1349,3175.3526,3151.6089,3167.8576,3168.6478,25977179500,307227738354.5000,3,0.627778,1,-0.024938,0
2022-12-19,sh.000001,3165.3092,3170.2552,3096.0981,3107.1150,3167.8576,27851354100,307934621461.9000,3,0.672908,1,-1.917466,0
2022-12-20,sh.000001,3098.9532,3100.7477,3061.5098,3073.7659,3107.1150,21883676600,261716073427.2000,3,0.528637,1,-1.073314,0
2022-12-21,sh.000001,3078.3312,3085.7951,3060.5542,3068.4105,3073.7659,18906792000,226852792581.1000,3,0.456710,1,-0.174229,0
2022-12-22,sh.000001,3085.8004,3096.2449,3044.5991,3054.4313,3068.4105,22363953700,266315477432.4000,3,0.540186,1,-0.455584,0
2022-12-23,sh.000001,3038.8416,3061.8670,3031.5358,3045.8664,3054.4313,19202030500,233335246195.6000,3,0.463746,1,-0.280409,0
2022-12-26,sh.000001,3048.1963,3071.8363,3047.3491,3065.5626,3045.8664,20650389300,255470265306.8000,3,0.498635,1,0.646653,0
2022-12-27,sh.000001,3077.7469,3098.0783,3074.3133,3095.5678,3065.5626,22221832200,267946785441.9000,3,0.536483,1,0.978783,0
2022-12-28,sh.000001,3088.6174,3098.6496,3079.4338,3087.3997,3095.5678,22455415100,260508525682.6000,3,0.542097,1,-0.263864,0
2022-12-29,sh.000001,3076.7264,3086.0048,3064.4594,3073.7016,3087.3997,21557067600,253916981220.2000,3,0.520406,1,-0.443678,0
2022-12-30,sh.000001,3084.5226,3096.3135,3082.1964,3089.2579,3073.7016,21754534400,250355950864.6000,3,0.525202,1,0.506110,0
