date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-05-14,sz.000430,20.6671906500,20.8821540000,20.5443544500,20.6364816000,20.7900268500,1310272,8811374.9100,1,1.182754,1,-0.738600,-52.143538,15.935628,-10496.381782,-34.538328,1
2010-05-17,sz.000430,20.5136454000,20.6364816000,19.5923739000,19.5923739000,20.6364816000,1289063,8393219.4600,1,1.163609,1,-5.059500,-49.505323,15.129361,-9965.314847,-32.790853,1
2010-05-18,sz.000430,18.8860657500,19.5923739000,18.6096843000,19.1010291000,19.5923739000,1859155,11375968.2100,1,1.678218,1,-2.507800,-48.263810,14.749941,-9715.400995,-31.968512,1
2010-05-19,sz.000430,19.1931562500,19.5616648500,18.9167748000,19.1624472000,19.1010291000,859277,5387917.6300,1,0.775650,1,0.321500,-48.418999,14.797369,-9746.640226,-32.071305,1
2010-05-20,sz.000430,19.1624472000,19.1624472000,19.1624472000,19.1624472000,19.1624472000,0,0.0000,1,,0,0.000000,-48.418999,14.797369,-9746.640226,-32.071305,1
2010-05-21,sz.000430,18.2104666500,18.8246476500,18.2104666500,18.6711024000,19.1624472000,1705433,10248643.2100,1,1.539457,1,-2.564100,-47.177486,14.417949,-9496.726374,-31.248964,1
2010-05-24,sz.000430,18.8246476500,19.5923739000,18.6711024000,19.1931562500,18.6711024000,4431098,27555169.8900,1,3.999855,1,2.796100,-48.496594,14.821082,-9762.259842,-32.122701,1
2010-05-25,sz.000430,18.9474838500,19.0089019500,18.3640119000,18.5789752500,19.1931562500,2411611,14709769.7300,1,2.176908,1,-3.200000,-46.944703,14.346808,-9449.867527,-31.094775,1
2010-05-26,sz.000430,18.5789752500,19.0089019500,18.4561390500,18.8246476500,18.5789752500,1508629,9200580.2600,1,1.361806,1,1.322300,-47.565459,14.536518,-9574.824453,-31.505945,1
2010-05-27,sz.000430,18.8553567000,19.2545743500,18.6711024000,19.1317381500,18.8246476500,1833989,11341204.3600,1,1.655502,1,1.631300,-48.341405,14.773655,-9731.020610,-32.019908,1
2010-05-28,sz.000430,19.5002467500,19.5616648500,19.0396110000,19.2238653000,19.1317381500,1782318,11180364.9800,1,1.608859,1,0.481500,-48.574188,14.844796,-9777.879458,-32.174097,1
2010-05-31,sz.000430,19.1931562500,19.7152101000,19.0396110000,19.1010291000,19.2238653000,2325161,14678840.8000,1,2.098872,1,-0.639000,-48.263810,14.749941,-9715.400995,-31.968512,1
2010-06-01,sz.000430,19.0089019500,19.5002467500,18.5789752500,19.1317381500,19.1010291000,1800326,11213021.1800,1,1.625115,1,0.160800,-48.341405,14.773655,-9731.020610,-32.019908,1
2010-06-02,sz.000430,19.1317381500,19.1317381500,18.5789752500,18.9167748000,19.1317381500,1335350,8172699.6100,1,1.205391,1,-1.123600,-47.798243,14.607659,-9621.683300,-31.660134,1
2010-06-03,sz.000430,18.9474838500,19.2545743500,18.8860657500,18.9474838500,18.9167748000,1219580,7565373.1900,1,1.100888,1,0.162300,-47.875837,14.631373,-9637.302916,-31.711531,1
2010-06-04,sz.000430,19.1931562500,19.2238653000,18.8860657500,19.1317381500,18.9474838500,996291,6200331.3500,1,0.899330,1,0.972400,-48.341405,14.773655,-9731.020610,-32.019908,1
2010-06-07,sz.000430,18.7018114500,19.1010291000,18.4561390500,18.9167748000,19.1317381500,1014294,6199745.6200,1,0.915581,1,-1.123600,-47.798243,14.607659,-9621.683300,-31.660134,1
2010-06-08,sz.000430,18.7939386000,19.2238653000,18.7939386000,19.2238653000,18.9167748000,1169100,7265500.8600,1,1.055321,1,1.623400,-48.574188,14.844796,-9777.879458,-32.174097,1
2010-06-09,sz.000430,19.2238653000,19.4695377000,19.0089019500,19.4695377000,19.2238653000,1566340,9830414.9500,1,1.413901,1,1.277954,-49.194945,15.034506,-9902.836384,-32.585268,1
2010-06-10,sz.000430,19.4695377000,19.5002467500,19.2545743500,19.2852834000,19.4695377000,1415302,8931023.3300,1,1.277562,1,-0.946400,-48.729377,14.892224,-9809.118689,-32.276890,1
2010-06-11,sz.000430,19.2852834000,19.4081196000,19.0703200500,19.0703200500,19.2852834000,900995,5630430.6000,1,0.813308,1,-1.114600,-48.186216,14.726228,-9699.781379,-31.917116,1
